"UniqueID","Probability1"
12182,0.68056698804536
12183,0.743550426489273
12184,0.561894613619077
12185,0.691393003734852
12186,0.740661495169372
12187,0.512840872942246
12188,0.79663867620352
12189,0.763076739670379
12190,0.850811370779279
12191,0.621082108147745
12192,0.519046983922384
12193,0.300542212305069
12194,0.320321751243563
12195,0.230499011142883
12196,0.813925086000426
12197,0.126645553593847
12198,0.260139216067789
12199,0.763920949145296
12200,0.773020844912669
12201,0.999999844155771
12202,0.131733525453734
12203,0.528820835527717
12204,0.602597952279641
12205,0.849262663888969
12206,0.802667937758292
12207,0.278977708097758
12208,0.821591367781235
12209,0.999997399112516
12210,0.236047179493661
12211,0.34551308416907
12212,0.552483432271987
12213,0.849262663888969
12214,0.74959540186299
12215,0.889041522229914
12216,0.33634183468273
12217,0.742913154106166
12218,0.282124745613486
12219,0.686117474039672
12220,0.417160054463971
12221,0.799786618538352
12222,0.204598817952667
12223,0.159880179296131
12224,0.562364601271398
12225,0.185955648893208
12226,0.816051063790615
12227,0.892776059075162
12228,0.592426345769451
12229,0.832335467766787
12230,0.771523479926155
12231,0.805123377376366
12232,0.851835435821303
12233,0.288529897718492
12234,0.883810754849415
12235,0.366459196724924
12236,0.785942300805042
12237,0.944974451232043
12238,0.0935453924834799
12239,0.529392889506644
12240,0.802528875411532
12241,0.716031810615618
12242,0.219188000114518
12243,0.391475657349508
12244,0.917565295159669
12245,0.814089129490065
12246,0.202053950669867
12247,0.181677811938754
12248,0.818261915242757
12249,0.356045421237937
12250,0.159277946968022
12251,0.253726465460395
12252,0.344122743664483
12253,0.723517364554219
12254,0.855076716322701
12255,0.0482639318191162
12256,0.0811469394184021
12257,0.604225599510662
12258,0.0421151308231267
12259,0.314413057909429
12260,0.918266525903371
12261,0.680581774106641
12262,0.0801212753970263
12263,0.882324637243528
12264,0.84663503115227
12265,0.908943937665916
12266,0.134663528756653
12267,0.0741224948198386
12268,0.796899802382183
12269,0.276425322117725
12270,0.638368903637674
12271,0.920758060259118
12272,0.726098282143432
12273,0.78182076518673
12274,0.583858786319693
12275,0.680581774106641
12276,0.238570864035802
12277,0.0808056996879357
12278,0.506357671051215
12279,0.278637733946325
12280,0.543284138777329
12281,0.111640704574571
12282,0.0482639318191162
12283,0.711721144202299
12284,0.0335773263274519
12285,0.722256019970385
12286,0.313446922259008
12287,0.188473661232559
12288,0.311950660509837
12289,0.519155880736714
12290,0.28585557879648
12291,0.602597952279641
12292,0.194578169088992
12293,0.233738601214875
12294,0.146066564219465
12295,0.307129118913356
12296,0.092247725831329
12297,0.742251340484158
12298,0.198624875187656
12299,0.321789515375541
12300,0.0664407531706059
12301,0.489304745391777
12302,0.0921622520461633
12303,0.635325058470469
12304,0.161997531026019
12305,0.877857772036302
12306,0.0480221926286121
12307,0.393097127236857
12308,0.880449282703639
12309,0.191779617663714
12310,0.928022386497341
12311,0.0763574256916374
12312,0.129910134237331
12313,0.06765572584021
12314,0.248760798673296
12315,0.692465081049574
12316,0.508810740072753
12317,0.0431315676264332
12318,0.265757734139663
12319,0.121228347968178
12320,0.159084862533669
12321,0.162338100869688
12322,0.928022386497341
12323,0.1569457488041
12324,0.837600462401617
12325,0.231188490478681
12326,0.0834910098433205
12327,0.224433250824809
12328,0.077318135069699
12329,0.104626325532292
12330,0.0671655892334288
12331,0.642524979552884
12332,0.888072321494675
12333,0.148095291870175
12334,0.0887028286978377
12335,0.0927381563949205
12336,0.0507340900138681
12337,0.386433405474354
12338,0.123211630102437
12339,0.594426281303113
12340,0.946056390490143
12341,0.262014328263778
12342,0.172389926780092
12343,0.210658460331586
12344,0.307311164724006
12345,0.155627756200795
12346,0.612488394705512
12347,0.487605268965727
12348,0.945320016335576
12349,0.229944373962128
12350,0.163863236016987
12351,0.0450950692618635
12352,0.615178452787836
12353,0.909207625235237
12354,0.964267346027436
12355,0.357614956547157
12356,0.187230768531343
12357,0.76212657329685
12358,0.285869463806764
12359,0.298958985354911
12360,0.485906079057157
12361,0.520507689674067
12362,0.267711935705827
12363,0.0238993315493167
12364,0.307523590204365
12365,0.159039711787304
12366,0.74101387846302
12367,0.722256019970385
12368,0.404284947814604
12369,0.105726172566242
12370,0.17379782847034
12371,0.0797605723892046
12372,0.217694264708604
12373,0.376847991426201
12374,0.92099050941577
12375,0.187027523685745
12376,0.124094775541358
12377,0.287439841815564
12378,0.264236721144568
12379,0.282740249746854
12380,0.33527484520816
12381,0.36521366657648
12382,0.233798274187043
12383,0.181604761651311
12384,0.350729686449069
12385,0.115275702947088
12386,0.0540643814379858
12387,0.0497303209376895
12388,0.677794322045205
12389,0.129367081421628
12390,0.0345318485473649
12391,0.742861188768317
12392,0.926063469720462
12393,0.234511031300614
12394,0.0267582838665239
12395,0.0250633799480473
12396,0.153858429156603
12397,0.190758228398
12398,0.109638343383063
12399,0.321878220564789
12400,0.141340166209111
12401,0.128872144961051
12402,0.117231509685624
12403,0.817202713496917
12404,0.0722162229993325
12405,0.218393581792079
12406,0.849262663888969
12407,0.298958985354911
12408,0.440239638609049
12409,0.292512288608196
12410,0.141029072232807
12411,0.209429495438215
12412,0.0280342806512477
12413,0.89202101008388
12414,0.02274576616731
12415,0.669944120988595
12416,0.357071594083424
12417,0.0653741501778214
12418,0.0219036401925365
12419,0.0747258599906591
12420,0.182069247703532
12421,0.0235662656678906
12422,0.0752917259779833
12423,0.0166454588756058
12424,0.0759372632495996
12425,0.0121692078315518
12426,0.133611616617453
12427,0.101027759598068
12428,0.225347687517042
12429,0.370723999397376
12430,0.189757753360476
12431,0.124016777242319
12432,0.914906248749708
12433,0.10461995404567
12434,0.326174806090344
12435,0.233014346797676
12436,0.125057600057411
12437,0.407038831440473
12438,0.106428514314525
12439,0.0434231168490133
12440,0.211308140252619
12441,0.330738275320457
12442,0.111178577826434
12443,0.1545438798526
12444,0.302349693032418
12445,0.145005205304154
12446,0.0828330631888699
12447,0.801466654079208
12448,0.843065869178676
12449,0.0456946223313201
12450,0.0554396265152246
12451,0.110681873987139
12452,0.114298221961565
12453,0.0362365600434023
12454,0.125928042825863
12455,0.0160390118690214
12456,0.959320704778811
12457,0.144592603603447
12458,0.0750673154600182
12459,0.238554125672827
12460,0.0755781240965475
12461,0.961761353984562
12462,0.0571690315681854
12463,0.59492200570332
12464,0.0363051773899258
12465,0.0606026595884898
12466,0.408143736208635
12467,0.965085678570191
12468,0.0209300323574237
12469,0.0881412976588936
12470,0.489338779787652
12471,0.83644143410545
12472,0.0630091113259057
12473,0.0343173833380993
12474,0.198015379710686
12475,0.495320261238196
12476,0.0404210178243407
12477,0.369773674680493
12478,0.400982252724938
12479,0.558894899131891
12480,0.543180144567295
12481,0.554967605772774
12482,0.340028935607976
12483,0.433232153830707
12484,0.209966209883154
12485,0.373760887716891
12486,0.727768542893401
12487,0.528605006378645
12488,0.205810118082038
12489,0.203229205062449
12490,0.607099344935954
12491,0.779327067613665
12492,0.546346595579135
12493,0.845182038669154
12494,0.217186457958877
12495,0.0793523791331368
12496,0.509430546359055
12497,0.399921941096811
12498,0.891866785656691
12499,0.703297411159405
12500,0.211235498102765
12501,0.147424407563833
12502,0.756021859435412
12503,0.0892169443581946
12504,0.59514980097408
12505,0.299599466803585
12506,0.295099032108155
12507,0.876615699128369
12508,0.299600306554135
12509,0.217302049371579
12510,0.320290215762748
12511,0.0815360911813485
12512,0.51515651238267
12513,0.32786519006733
12514,0.211232924024686
12515,0.39999567913152
12516,0.203037265296062
12517,0.170174196899499
12518,0.180973447489567
12519,0.163214163226459
12520,0.190985778559263
12521,0.143588994234903
12522,0.124487793671441
12523,0.226192863326595
12524,0.31452696316893
12525,0.205107375959495
12526,0.210977566454933
12527,0.109070581093713
12528,0.188509912892172
12529,0.128121774575141
12530,0.0254101107960853
12531,0.271236369605464
12532,0.196039713853289
12533,0.0924174804572661
12534,0.216454701036461
12535,0.205940745068703
12536,0.217524398193445
12537,0.127718899511633
12538,0.223011767963417
12539,0.108527815288717
12540,0.22090154365694
12541,0.0551043243125344
12542,0.134658862822753
12543,0.270910300756332
12544,0.0363177858774552
12545,0.100157021268734
12546,0.10461995404567
12547,0.0688414213325885
12548,0.011627896020726
12549,0.272373414556846
12550,0.304934700337888
12551,0.747956975298682
12552,0.294457988307382
12553,0.37798196923526
12554,0.360558825295832
12555,0.7946515712696
12556,0.814561072973377
12557,0.187106374915826
12558,0.786080770490781
12559,0.859337511020837
12560,0.278136796576747
12561,0.30049684825971
12562,0.303892732036526
12563,0.879015556004921
12564,0.860848691249478
12565,0.284168103611595
12566,0.851344310024634
12567,0.854164567297812
12568,0.854561506600861
12569,0.905327460156178
12570,0.874602804312146
12571,0.803003784013912
12572,0.773473573464597
12573,0.887392545584526
12574,0.272700585747618
12575,0.768713428761742
12576,0.0896934736938379
12577,0.800047286418243
12578,0.322658711188905
12579,0.823394192583206
12580,0.384399359231789
12581,0.858934176568358
12582,0.698350174425721
12583,0.351150534245632
12584,0.779770801366248
12585,0.749253109577459
12586,0.843768456475802
12587,0.834223041518518
12588,0.837319264272961
12589,0.601546560967549
12590,0.779770801366248
12591,0.76653631039826
12592,0.756413002079088
12593,0.151591927530509
12594,0.748770777386695
12595,0.846381667185271
12596,0.806163961580303
12597,0.839912071905826
12598,0.311766976077373
12599,0.831491973416534
12600,0.136087402073539
12601,0.768424784560442
12602,0.519470779911613
12603,0.321332509331604
12604,0.286051450104297
12605,0.843768456475802
12606,0.859739880576402
12607,0.35168880970955
12608,0.745632171201887
12609,0.582736047870797
12610,0.233513049853276
12611,0.835518871872937
12612,0.88188125471225
12613,0.193917294660223
12614,0.476543322126255
12615,0.35381781730523
12616,0.36807439899348
12617,0.272700585747618
12618,0.30049684825971
12619,0.752784566821023
12620,0.408824891309537
12621,0.854561506600861
12622,0.258497576952206
12623,0.84549524799218
12624,0.23902346398092
12625,0.000709555059694344
12626,0.352755896418965
12627,0.201537195059542
12628,0.185628468761805
12629,0.117469082051172
12630,0.672771754850181
12631,0.289699411741388
12632,0.029363987058944
12633,0.101027759598068
12634,0.0118906495809771
12635,0.90898381740209
12636,0.209460362447692
12637,0.232043822461602
12638,0.200964189588834
12639,0.868105133110534
12640,0.417242742260638
12641,0.14977179880917
12642,0.364900336643113
12643,0.846036788179383
12644,0.516074586953623
12645,0.117930148447218
12646,0.325523434842615
12647,0.117930148447218
12648,0.737301064023512
12649,0.673876132528931
12650,0.220518744191469
12651,0.431155527238906
12652,0.0807870404020643
12653,0.902327483850019
12654,0.295851973455972
12655,0.50749262519715
12656,0.720585933604363
12657,0.321804359302649
12658,0.554967605772774
12659,0.284627361336614
